id,Genus,name,Latitude,Longitude,mint.cm,at.warmq,p.dryq,p.wetq,p.warmq
24862,Picea,Picea_morrisonicola,24.1753,121.301,0.358301401,-0.291831344,1.591165543,2.559734583,2.260279179
24863,Picea,Picea_morrisonicola,24.174444,121.30361,0.363065392,-0.280914903,1.59461534,2.527564764,2.227110863
24864,Picea,Picea_morrisonicola,24.1821,121.31,0.405941427,-0.242100924,1.601486564,2.430349112,2.142958879
24865,Picea,Picea_morrisonicola,24.1854,121.338,0.448817492,-0.197222248,1.668187857,2.395027876,2.159901857
24866,Picea,Picea_morrisonicola,24.1859,121.34,0.448817492,-0.197222248,1.668187857,2.395027876,2.159901857
24867,Picea,Picea_morrisonicola,24.3667,121.367,0.396413445,-0.25665617,1.604907513,2.337973833,2.308350801
24868,Picea,Picea_neoveitchii,35.63135,103.2681944,-0.070458882,0.04415236,-0.817839801,0.193624005,0.532962561
24869,Picea,Picea_neoveitchii,33.832,104.3512472,-0.137154907,-0.204499856,-0.310954928,0.463935077,0.789782882
24870,Picea,Picea_neoveitchii,31.82369444,108.8372,0.286841363,0.154529706,0.402729511,0.962161005,1.190980077
24871,Picea,Picea_neoveitchii,33.34573056,112.2110806,0.305897385,0.325553864,0.28431794,0.79933238,1.0548352
24872,Picea,Picea_neoveitchii,39.11211389,113.4285361,-0.346771091,-0.037114438,-0.25369826,0.446939766,0.804155409
24873,Picea,Picea_obovata,49.06,85.97,-0.542095244,-0.629028022,0.321679205,-0.012732213,0.419889212
24874,Picea,Picea_obovata,47.0002,86.4492,-0.33247903,-0.068650812,0.064716667,-0.518607557,-0.021045726
24875,Picea,Picea_obovata,48.46666667,86.68333333,-0.742183328,0.089031063,0.175091252,-0.511500955,0.002939777
24876,Picea,Picea_obovata,48.8,86.91666667,-0.465871155,-0.45557794,0.029873131,-0.286303967,0.191194862
24877,Picea,Picea_obovata,48.8,86.91666667,-0.465871155,-0.45557794,0.029873131,-0.286303967,0.191194862
24878,Picea,Picea_obovata,51.68,87.51,-0.294367015,-0.149917662,0.271467,0.467311054,0.821184933
24879,Picea,Picea_obovata,50.32109167,87.51790556,-0.599263191,-0.147491753,-0.129952237,-0.15276207,0.302830189
24880,Picea,Picea_obovata,48,88.33333333,-0.599263191,-0.609621048,-0.408693194,-0.670888424,-0.130301356
24881,Picea,Picea_obovata,47.23333333,89.91666667,-0.76123929,0.07326287,-0.281655103,-1.036762357,-0.436156392
24882,Picea,Picea_obovata,46.941113,90.280556,-0.732655346,-0.074715517,-0.374259502,-0.958932698,-0.371094108
24883,Picea,Picea_obovata,51.90979722,104.6825667,-0.523039162,-0.171750546,-0.107799456,0.299609125,0.680993259
24884,Picea,Picea_obovata,46,105,-0.756475389,0.101160467,-0.817839801,-0.607499361,-0.077310778
24885,Picea,Picea_obovata,49.28774444,107.4214139,-0.880339444,0.010190137,-0.623458743,0.096535824,0.511232674
24886,Picea,Picea_omorika,43.9125,19.29,0.139157265,-0.300321937,1.384489417,0.422813147,0.748623252
24887,Picea,Picea_omorika,44.004,19.315,0.229673326,0.000486599,1.316886663,0.387646168,0.718350589
24888,Picea,Picea_omorika,43.86,19.335,0.153449282,-0.039540332,1.35959959,0.366133392,0.696699739
24889,Picea,Picea_omorika,43.92722222,19.34055556,0.215381309,0.006551299,1.325557232,0.366133392,0.699816525
24890,Picea,Picea_omorika,43.89,19.34444444,0.172505304,-0.081993163,1.355398893,0.39828524,0.724465609
24891,Picea,Picea_omorika,43.92722222,19.34694444,0.215381309,0.006551299,1.325557232,0.366133392,0.699816525
24892,Picea,Picea_omorika,43.92722222,19.375,0.210617304,-0.038327403,1.312526703,0.376929194,0.706026256
24893,Picea,Picea_omorika,43.865,19.4025,0.162977278,0.005338356,1.329868078,0.366133392,0.693575084
24894,Picea,Picea_omorika,43.863834,19.402918,0.162977278,0.005338356,1.329868078,0.366133392,0.693575084
24895,Picea,Picea_omorika,43.863834,19.402918,0.162977278,0.005338356,1.329868078,0.366133392,0.693575084
24896,Picea,Picea_omorika,43.85972222,19.4275,0.158213273,-0.043179117,1.338441253,0.384083003,0.70911926
24897,Picea,Picea_omorika,43.859695,19.427528,0.158213273,-0.043179117,1.338441253,0.384083003,0.70911926
24898,Picea,Picea_omorika,43.8575,19.432222,0.153449282,-0.080780208,1.334162712,0.391201347,0.71528101
24899,Picea,Picea_omorika,43.2831,20.8233,0.062933214,-0.384014636,1.342704177,0.415847033,0.6746521
24900,Picea,Picea_orientalis,40.72,37.93,0.158213273,-0.200861037,0.745325863,0.105255574,-0.003001054
24901,Picea,Picea_orientalis,40.815,39.647,0.386885434,0.045365326,0.954370677,0.020065492,0.020547807
24902,Picea,Picea_orientalis,40.58,40.233,0.062933214,0.013828918,0.817728162,-0.022253541,0.060442768
24903,Picea,Picea_orientalis,40.669,40.705,-0.094278902,-0.266359687,0.910860777,0.118231513,-0.021045726
24904,Picea,Picea_orientalis,41.23,41.553,0.310661376,0.06598524,1.444490552,0.605738521,0.616010666
24905,Picea,Picea_orientalis,41.257,41.57,0.358301401,0.126632124,1.444490552,0.614941657,0.619345665
24906,Picea,Picea_orientalis,41.241,41.597,0.110573247,-0.183879912,1.316886663,0.333254337,0.561310709
24907,Picea,Picea_orientalis,41.731,43.336,0.005765183,-0.193583414,1.168241501,0.38051033,0.447306722
24908,Picea,Picea_orientalis,41.76,43.518,0.001001162,-0.112316564,1.148176074,0.329554409,0.395837367
24909,Picea,Picea_orientalis,41.76,43.52,0.001001162,-0.112316564,1.148176074,0.329554409,0.395837367
24910,Picea,Picea_orientalis,41.76,43.52,0.001001162,-0.112316564,1.148176074,0.329554409,0.395837367
24911,Picea,Picea_orientalis,41.76,43.52,0.001001162,-0.112316564,1.148176074,0.329554409,0.395837367
24912,Picea,Picea_orientalis,41.8756,43.9886,0.1820333,0.076901704,1.047405601,0.265153885,0.257743567
24913,Picea,Picea_orientalis,41.8756,43.9886,0.1820333,0.076901704,1.047405601,0.265153885,0.257743567
24914,Picea,Picea_orientalis,41.876,43.989,0.1820333,0.076901704,1.047405601,0.265153885,0.257743567
24915,Picea,Picea_pungens,52.9667,-118.05,-0.237198994,-0.196009293,0.456157118,-0.106089778,0.341846257
24916,Picea,Picea_pungens,37.58,-112.91,-0.075222857,-0.219055116,0.706959665,-0.346470028,0.1408986
24917,Picea,Picea_pungens,38.4,-112.4333,-0.094278902,-0.384014606,0.845243275,-0.251563728,0.220236242
24918,Picea,Picea_pungens,35.0259,-111.845,0.024821179,0.07447581,0.456157118,-0.070917048,0.19609198
24919,Picea,Picea_pungens,37.8794,-111.632,0.001001162,0.122993328,0.29696548,-0.662765145,-0.238711655
24920,Picea,Picea_pungens,39.8481,-111.63,-0.075222857,0.000486634,0.699095488,-0.476603478,-0.22348395
24921,Picea,Picea_pungens,34.3212,-110.841,-0.022818854,0.038087681,0.402729511,0.139589548,0.547223747
24922,Picea,Picea_pungens,33.9295,-109.492,-0.099042878,-0.27485019,0.486678809,0.347959191,0.564805865
24923,Picea,Picea_pungens,37.849,-109.467,0.001001162,-0.268785536,0.752816379,-0.11119321,0.337579995
24924,Picea,Picea_pungens,34.0236,-109.461,-0.056166865,-0.125658885,0.357394993,0.213861048,0.455018282
24925,Picea,Picea_pungens,36.2704,-109.213,-0.084750906,0.159381464,0.114039131,-0.547479272,-0.186507151
24926,Picea,Picea_pungens,36.4844,-109.204,0.077225231,0.065985247,0.4136886,-0.268812299,0.205817148
24927,Picea,Picea_pungens,33.9536,-109.17,-0.051402844,-0.072289638,0.271467,0.139589548,0.399882674
24928,Picea,Picea_pungens,33.4099,-108.572,-0.094278902,-0.107464828,0.29696548,0.213861048,0.451169074
24929,Picea,Picea_pungens,35.31,-108.31,-0.12286289,-0.043179154,0.435188234,-0.174062222,0.15624854
24930,Picea,Picea_pungens,39.6878,-107.964,-0.189558968,-0.092909597,0.642105758,-0.518607557,-0.045643937
24931,Picea,Picea_pungens,39.0115,-107.707,-0.284838974,-0.339135945,0.516161501,-0.416283935,0.01471379
24932,Picea,Picea_pungens,38.2526,-107.253,-0.432523102,-0.102613077,0.391625285,-0.476603478,-0.064517036
24933,Picea,Picea_pungens,33.9914,-107.183,0.110573247,-0.159621134,0.535278916,0.340625226,0.575228274
24934,Picea,Picea_pungens,36.0094,-106.85,-0.132390931,-0.244526803,0.838436484,0.168946117,0.571764588
24935,Picea,Picea_pungens,36.0995,-106.724,-0.146682903,-0.17417641,0.745325863,0.070036925,0.489080697
24936,Picea,Picea_pungens,35.9191,-106.602,-0.118098915,-0.209351599,0.817728162,0.148041025,0.474068701
24937,Picea,Picea_pungens,35.9182,-106.601,-0.118098915,-0.209351599,0.817728162,0.148041025,0.474068701
24938,Picea,Picea_pungens,35.8289,-106.577,-0.108570918,-0.102613091,0.752816379,0.087760173,0.427791864
24939,Picea,Picea_pungens,36.0304,-106.542,-0.180030972,-0.317303061,0.966468275,0.299609125,0.599190593
24940,Picea,Picea_pungens,36.5819,-106.5,-0.256255031,0.05870761,0.616559684,-0.223334387,0.151157409
24941,Picea,Picea_pungens,35.8525,-106.491,-0.241962969,-0.165685862,0.803674996,0.143821776,0.477840543
24942,Picea,Picea_pungens,35.9676,-106.489,-0.218142956,-0.206925735,0.852003396,0.173089504,0.503896594
24943,Picea,Picea_pungens,35.8885,-106.487,-0.256255031,-0.177815199,0.831582308,0.15224731,0.485346437
24944,Picea,Picea_pungens,35.9873,-106.472,-0.203850985,-0.246952668,0.898077548,0.237766549,0.554288805
24945,Picea,Picea_pungens,35.8731,-106.471,-0.318187028,-0.159621179,0.824679673,0.148041025,0.481599629
24946,Picea,Picea_pungens,37.5324,-106.415,-0.241962969,-0.467707306,0.978424907,0.100902565,0.391777426
24947,Picea,Picea_pungens,37.0703,-106.298,-0.394411117,-0.226332739,0.699095488,-0.174062222,0.181330755
24948,Picea,Picea_pungens,39.28,-106.14,-0.299131036,-0.531992972,0.904489338,-0.268812299,0.186274588
24949,Picea,Picea_pungens,40.1948,-106.036,-0.241962969,-0.331858277,0.891624451,-0.365113139,0.125313744
24950,Picea,Picea_pungens,40.36,-105.59,-0.065694861,-0.18873167,0.590275407,-0.310017586,0.171371296
24951,Picea,Picea_pungens,40.6625,-105.527,-0.003762814,-0.170537591,0.368962944,-0.263036311,0.186274588
24952,Picea,Picea_pungens,39.13,-105.5,-0.227670997,-0.18994461,0.129773974,-0.201198488,0.262339413
24953,Picea,Picea_pungens,39.9922,-105.49,-0.079986885,-0.192370489,0.642105758,-0.304046422,0.176362917
24954,Picea,Picea_pungens,39.6612,-105.455,0.015293181,-0.307599545,0.745325863,-0.206696212,0.257743567
24955,Picea,Picea_pungens,37.3758,-105.079,-0.118098915,-0.267572612,0.516161501,-0.07588397,0.362929016
24956,Picea,Picea_pungens,39.75,-104.97,0.139157265,0.382561982,0.258404821,-0.268812299,0.087985009
24957,Picea,Picea_purpurea,31.3,96.48,-0.194322944,-0.616898656,-0.310954928,0.523564517,0.868210495
24958,Picea,Picea_purpurea,31.08,96.97,-0.275311023,-0.672693789,-0.281655103,0.494046539,0.843534648
24959,Picea,Picea_purpurea,30.15,97.27,-0.380119056,-0.766089976,-0.152873412,0.480738699,0.832409859
24960,Picea,Picea_purpurea,30.15,97.27,-0.380119056,-0.766089976,-0.152873412,0.480738699,0.832409859
24961,Picea,Picea_purpurea,29.53,98.47,-0.022818854,-0.444661498,-0.226948649,0.46055159,0.815534294
24962,Picea,Picea_purpurea,29.7,98.48,-0.170502931,-0.572019935,-0.281655103,0.467311054,0.821184933
24963,Picea,Picea_purpurea,29.68,98.5,-0.199086964,-0.597491622,-0.226948649,0.474040091,0.826810122
24964,Picea,Picea_purpurea,31.87,99.12,-0.342007071,-0.689674854,-0.281655103,0.53649956,0.879023552
24965,Picea,Picea_purpurea,30.25,99.42,-0.25149101,-0.666629076,-0.408693194,0.53649956,0.879023552
24966,Picea,Picea_purpurea,30.27,99.43,-0.218142956,-0.575658798,-0.445351422,0.517054677,0.862768471
24967,Picea,Picea_purpurea,31.57,100.72,0.039113197,-0.314877182,-0.484601349,0.549325287,0.889745295
24968,Picea,Picea_purpurea,32.79222,100.79667,-0.184794948,-0.488327235,-0.341758579,0.59957248,0.931749821
24969,Picea,Picea_purpurea,32.79028,100.799446,-0.146682903,-0.431319177,-0.341758579,0.596479952,0.929164588
24970,Picea,Picea_purpurea,32,102,0.177269295,-0.031049762,-0.408693194,0.463935077,0.818362772
24971,Picea,Picea_purpurea,31.95,102.65,-0.099042878,-0.470133185,-0.310954928,0.539716363,0.881712675
24972,Picea,Picea_purpurea,31.95,102.65,-0.099042878,-0.470133185,-0.310954928,0.539716363,0.881712675
24973,Picea,Picea_rubens,35.6,-83.5,0.234437332,0.099947497,1.928994894,0.871122777,1.098740578
24974,Picea,Picea_rubens,35.3,-82.88,0.258257329,0.082966365,2.098786354,0.979292512,1.178180933
24975,Picea,Picea_rubens,35.42,-82.75,0.248729348,0.025958329,2.070299625,0.939870596,1.156578422
24976,Picea,Picea_rubens,36.092724,-81.83617,0.215381309,0.050217047,1.734621048,0.66015029,0.931749821
24977,Picea,Picea_rubens,38.6,-79.8,0.062933214,0.104799241,1.631943703,0.517054677,0.815534294
24978,Picea,Picea_rubens,39.01725,-79.45192,0.039113197,0.092669867,1.545413136,0.517054677,0.829613149
24979,Picea,Picea_rubens,45.467,-78.583,-0.389647096,-0.022559199,1.346951246,0.391201347,0.648946583
24980,Picea,Picea_rubens,40.7,-77.7,0.043877218,0.222454205,1.392669201,0.408847481,0.73055023
24981,Picea,Picea_rubens,42.1778,-74.2308,-0.146682903,-0.095335454,1.759047151,0.617997229,0.913542867
24982,Picea,Picea_rubens,44.4,-74.2,-0.313423008,0.007764253,1.334162712,0.474040091,0.809857786
24983,Picea,Picea_rubens,42.0447,-73.4553,-0.108570918,0.108438067,1.655128956,0.484076768,0.818362772
24984,Picea,Picea_rubens,41.985,-73.4228,-0.065694861,0.228518888,1.523704648,0.422813147,0.772311866
24985,Picea,Picea_rubens,41.8514,-73.2364,-0.075222857,0.142400324,1.655128956,0.463935077,0.809857786
24986,Picea,Picea_rubens,42.4,-72.3,0.015293181,0.200621337,1.523704648,0.35161221,0.718350589
24987,Picea,Picea_rubens,42.857166,-72.10858,-0.160974935,0.047791209,1.715991139,0.555697918,0.832409859
24988,Picea,Picea_rubens,45.483,-67.5,-0.261018962,0.09994752,1.505312443,0.387646168,0.625988066
24989,Picea,Picea_rubens,45.183,-66.967,-0.113334894,0.036874726,1.615115047,0.507237077,0.652190149
24990,Picea,Picea_rubens,47.399,-66.925,-0.461107135,-0.078354336,1.412871599,0.510516763,0.857303083
24991,Picea,Picea_rubens,47.25,-65.417,-0.308658987,0.029597109,1.501600146,0.38051033,0.668277562
24992,Picea,Picea_rubens,45.8,-60.667,-0.051402844,-0.060160272,1.759047151,0.924840808,0.821184933
24993,Picea,Picea_schrenkiana,40.27683,74.7904,-0.58973527,-0.52107656,-0.152873412,-0.518607557,-0.110076405
24994,Picea,Picea_schrenkiana,38.9,75.2,-0.384883076,-0.416763932,-0.907669306,-1.186523676,-0.561350465
24995,Picea,Picea_schrenkiana,38.9,75.2,-0.384883076,-0.416763932,-0.907669306,-1.186523676,-0.561350465
24996,Picea,Picea_schrenkiana,41.493,75.55,-0.49921912,-0.044392098,-0.129952237,-0.532953084,-0.144033879
24997,Picea,Picea_schrenkiana,43.19,77.14,-0.180030972,-0.305173665,0.271467,-0.065968841,0.324679852
24998,Picea,Picea_schrenkiana,43.1659,77.2986,-0.475399107,-0.48711431,0.28431794,0.056591071,0.451169074
24999,Picea,Picea_schrenkiana,42.994167,78.32445,-0.141918927,-0.196009293,0.581341267,0.185446545,0.554288805
25000,Picea,Picea_schrenkiana,42.833332,78.416664,-0.170502931,-0.408273369,0.553990841,0.213861048,0.489080697
25001,Picea,Picea_schrenkiana,42.986668,78.458885,-0.156210959,-0.20571278,0.590275407,0.213861048,0.568290472
25002,Picea,Picea_schrenkiana,42.083332,78.61667,-0.708835363,-0.965011775,-0.20129174,-0.201198488,0.262339413
25003,Picea,Picea_schrenkiana,44.954,79.901,-0.651667297,-0.726063013,0.496617675,0.083351009,0.415916681
25004,Picea,Picea_schrenkiana,36.47,98.22,-0.489691168,-0.466494352,-0.484601349,-0.346470028,0.1408986
25005,Picea,Picea_schrenkiana,34.6583,100.627,-0.342007071,-0.508947194,-0.623458743,0.35161221,0.724465609
25006,Picea,Picea_sitchensis,56.03,-156.7,0.344009399,-0.458003819,0.929736853,0.078927368,0.36709702
25007,Picea,Picea_sitchensis,57.35,-154.73334,0.26302135,-0.426467419,1.367955685,0.47739315,0.668277562
25008,Picea,Picea_sitchensis,58.11,-152.53,0.239201322,-0.392505169,1.785985112,0.912210286,0.96991533
25009,Picea,Picea_sitchensis,57.78,-152.4,0.291605383,-0.367033482,1.835395455,1.064718246,0.862768471
25010,Picea,Picea_sitchensis,57.58,-152.25,0.320189387,-0.399782807,1.81527555,1.053110838,0.999656796
25011,Picea,Picea_sitchensis,59.65,-151.55,0.048641194,-0.351265311,0.752816379,0.164790258,0.049208242
25012,Picea,Picea_sitchensis,60.91,-149.66,-0.089514881,-0.33792299,0.898077548,0.510516763,0.324679852
25013,Picea,Picea_sitchensis,60.1,-149.45,0.129629239,-0.327006519,1.376251936,1.259134173,0.503896594
25014,Picea,Picea_sitchensis,60.36,-149.4,0.039113197,-0.404634565,1.058472872,0.735529304,0.346095592
25015,Picea,Picea_sitchensis,60.8,-148.86,-0.070458882,-0.388866395,1.074860096,0.500656307,0.354544848
25016,Picea,Picea_sitchensis,61.11,-146.26,0.153449282,-0.367033482,1.173200727,0.555697918,0.571764588
25017,Picea,Picea_sitchensis,60.5,-145.86,0.243965343,-0.354904085,1.80363822,1.320053339,0.987347066
25018,Picea,Picea_sitchensis,60.55,-145.75,0.26302135,-0.368246436,1.852399588,1.384731889,1.040662527
25019,Picea,Picea_sitchensis,60.46,-145.18,0.139157265,-0.343987674,1.998943806,1.512899637,1.163095236
25020,Picea,Picea_sitchensis,60.1,-143.75,0.167741269,-0.33792299,2.026445627,1.588459849,1.188855052
25021,Picea,Picea_sitchensis,59.45,-136.367,-0.280075043,-0.360968798,0.966468275,1.204568624,0.1408986
25022,Picea,Picea_sitchensis,59.26,-136.13,-0.327715099,-0.385227561,1.080266476,1.180957079,0.253127664
25023,Picea,Picea_sitchensis,59.46,-136.03,-0.203850985,-0.263933808,1.019216061,1.080836058,0.161314219
25024,Picea,Picea_sitchensis,59.46,-135.31,0.043877218,-0.293044269,0.942128181,0.769137084,0.114788733
25025,Picea,Picea_sitchensis,58.23,-134.56,0.201089308,-0.299108982,1.611721992,1.293913364,0.944597781
25026,Picea,Picea_sitchensis,55.48,-132.91,0.329717398,-0.283340812,2.215998411,2.187535048,1.555575609
25027,Picea,Picea_sitchensis,56.66,-132.83,0.215381309,-0.308812499,2.131307125,2.016982079,1.218307376
25028,Picea,Picea_sitchensis,55.46,-132.69,0.35353741,-0.250591487,2.196387768,2.151709318,1.230739474
25029,Picea,Picea_sitchensis,55.73,-132.25,0.396413445,-0.277276099,2.19419241,2.1722579,1.25527215
25030,Picea,Picea_sitchensis,56.64,-131.89,0.015293181,-0.260295004,1.832540154,1.609008789,0.931749821
25031,Picea,Picea_sitchensis,54.83,-130.55,0.334481388,-0.246952653,1.746892214,1.610711217,0.840762973
25032,Picea,Picea_sitchensis,55,-128.333,-0.089514881,-0.114742473,0.929736853,0.480738699,0.146041051
25033,Picea,Picea_sitchensis,52.4,-126.75,0.258257329,-0.15840821,1.290472507,1.38857758,0.341846257
25034,Picea,Picea_sitchensis,47.9463,-124.53,0.491693497,-0.113529541,1.416870713,2.080792189,0.547223747
25035,Picea,Picea_sitchensis,42.4075,-124.4206,0.729893684,-0.107464835,0.650465071,1.832060337,-0.150977537
25036,Picea,Picea_sitchensis,43.1192,-124.4072,0.69654566,-0.11595539,0.599121988,1.502105832,-0.269972503
25037,Picea,Picea_sitchensis,42.2772,-124.3936,0.725129664,-0.114742473,0.625154674,1.825991154,-0.179289788
25038,Picea,Picea_sitchensis,47.97,-124.39,0.424997479,-0.079567261,1.448384285,2.24877286,0.564805865
25039,Picea,Picea_sitchensis,43.425,-124.25,0.663197577,-0.08320608,0.607882857,1.536070943,-0.286028415
25040,Picea,Picea_sitchensis,43.2885,-124.2245,0.615557551,-0.077141404,0.581341267,1.478498697,-0.294168085
25041,Picea,Picea_sitchensis,40.664,-124.204,0.68701762,-0.091696642,0.064716667,1.176629305,-0.670376778
25042,Picea,Picea_sitchensis,41.7561,-124.201,0.734657645,-0.117168345,0.607882857,1.786071539,-0.172129154
25043,Picea,Picea_sitchensis,48.8,-124.2,0.305897385,-0.118381254,1.173200727,2.041659355,0.229739651
25044,Picea,Picea_sitchensis,47.0711,-124.165,0.586973548,-0.11595539,1.316886663,2.147833109,0.522149265
25045,Picea,Picea_sitchensis,44.0336,-124.13,0.601265609,-0.086844906,0.865386605,1.75163579,-0.033265971
25046,Picea,Picea_sitchensis,44.0631,-124.1167,0.644141614,-0.111103639,0.85871774,1.754791617,-0.039434824
25047,Picea,Picea_sitchensis,48.1986,-124.115,0.515513539,-0.118381292,1.216855288,2.040296316,0.362929016
25048,Picea,Picea_sitchensis,46.8903,-124.103,0.591737568,-0.105038971,1.221601248,2.02111578,0.387702286
